ma_id,review_id,audit_score,consistency_score,robustness_score,stability_score,power_score,final_score,grade,grade_label,percentile_rank
CD012503_pub3_data__A2,CD012503,64.0,100.0,20.0,7.2,100.0,58,D,Significant Concerns,31.1
CD012503_pub3_data__A3,CD012503,64.0,100.0,20.0,7.2,100.0,58,D,Significant Concerns,31.1
CD012503_pub3_data__A4,CD012503,64.0,100.0,20.0,7.2,100.0,58,D,Significant Concerns,31.1
CD012503_pub3_data__A5,CD012503,64.0,100.0,20.0,7.2,100.0,58,D,Significant Concerns,31.1
CD016001_data__A13,CD016001,72.0,100.0,20.0,50.0,50.0,58,D,Significant Concerns,31.1
CD013590_pub2_data__A6,CD013590,92.0,100.0,70.0,0.7,25.0,58,D,Significant Concerns,31.1
CD015042_pub2_data__A2,CD015042,92.0,100.0,70.0,0.9,25.0,58,D,Significant Concerns,31.1
CD015046_pub2_data__A1,CD015046,84.0,100.0,30.0,50.0,25.0,58,D,Significant Concerns,31.1
CD000028_pub4_data__A1,CD000028,44.0,100.0,40.0,4.5,100.0,58,D,Significant Concerns,31.1
CD015038_pub2_data__A15,CD015038,72.0,100.0,40.0,0.1,75.0,57,D,Significant Concerns,28.7
CD013590_pub2_data__A10,CD013590,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD011204_pub3_data__A10,CD011204,64.0,100.0,20.0,0.2,100.0,57,D,Significant Concerns,28.7
CD011204_pub3_data__A8,CD011204,72.0,100.0,40.0,0.2,75.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A47,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A48,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD011305_pub3_data__A4,CD011305,84.0,100.0,30.0,47.2,25.0,57,D,Significant Concerns,28.7
CD011305_pub3_data__A6,CD011305,84.0,100.0,30.0,47.2,25.0,57,D,Significant Concerns,28.7
CD015219_pub2_data__A1,CD015219,64.0,100.0,20.0,0.1,100.0,57,D,Significant Concerns,28.7
CD015219_pub2_data__A15,CD015219,44.0,100.0,40.0,0.1,100.0,57,D,Significant Concerns,28.7
CD015219_pub2_data__A2,CD015219,44.0,100.0,40.0,0.1,100.0,57,D,Significant Concerns,28.7
CD006913_pub3_data__A7,CD006913,64.0,100.0,20.0,0.3,100.0,57,D,Significant Concerns,28.7
CD006632_pub3_data__A4,CD006632,72.0,100.0,10.0,1.0,100.0,57,D,Significant Concerns,28.7
CD006632_pub3_data__A7,CD006632,92.0,100.0,40.0,1.0,50.0,57,D,Significant Concerns,28.7
CD013643_pub2_data__A10,CD013643,92.0,100.0,60.0,5.6,25.0,57,D,Significant Concerns,28.7
CD013643_pub2_data__A11,CD013643,92.0,100.0,60.0,5.6,25.0,57,D,Significant Concerns,28.7
CD013643_pub2_data__A13,CD013643,92.0,100.0,60.0,5.6,25.0,57,D,Significant Concerns,28.7
CD006475_pub3_data__A9,CD006475,44.0,100.0,40.0,0.2,100.0,57,D,Significant Concerns,28.7
CD006515_pub2_data__A3,CD006515,84.0,100.0,70.0,5.9,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A4,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A45,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD012397_pub2_data__A7,CD012397,60.0,100.0,20.0,30.3,75.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A46,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A19,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A20,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A21,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A24,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A25,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD013643_pub2_data__A9,CD013643,92.0,100.0,60.0,5.6,25.0,57,D,Significant Concerns,28.7
CD015448_pub2_data__A5,CD015448,92.0,100.0,60.0,10.4,25.0,57,D,Significant Concerns,28.7
CD015530_pub2_data__A3,CD015530,64.0,100.0,20.0,50.0,50.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A26,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A27,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A28,CD015014,80.0,100.0,0.0,6.0,100.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A29,CD015014,80.0,100.0,0.0,6.0,100.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A3,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A30,CD015014,80.0,100.0,0.0,6.0,100.0,57,D,Significant Concerns,28.7
CD011381_pub3_data__A10,CD011381,92.0,90.0,30.0,0.3,75.0,57,D,Significant Concerns,28.7
CD011381_pub3_data__A8,CD011381,92.0,90.0,30.0,0.3,75.0,57,D,Significant Concerns,28.7
CD013643_pub2_data__A4,CD013643,92.0,100.0,60.0,5.6,25.0,57,D,Significant Concerns,28.7
CD013643_pub2_data__A7,CD013643,92.0,100.0,60.0,5.6,25.0,57,D,Significant Concerns,28.7
CD015014_pub2_data__A17,CD015014,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD015314_pub2_data__A1,CD015314,44.0,100.0,40.0,0.1,100.0,57,D,Significant Concerns,28.7
CD015326_pub2_data__A10,CD015326,80.0,100.0,0.0,2.6,100.0,57,D,Significant Concerns,28.7
CD014678_pub2_data__A1,CD014678,64.0,100.0,20.0,2.4,100.0,57,D,Significant Concerns,28.7
CD015213_pub2_data__A9,CD015213,80.0,100.0,0.0,3.1,100.0,57,D,Significant Concerns,28.7
CD012268_pub2_data__A3,CD012268,100.0,100.0,30.0,6.5,50.0,57,D,Significant Concerns,28.7
CD001321_pub7_data__A2,CD001321,44.0,100.0,40.0,0.4,100.0,57,D,Significant Concerns,28.7
CD015120_pub2_data__A1,CD015120,52.0,70.0,20.0,40.9,100.0,57,D,Significant Concerns,28.7
CD013719_pub2_data__A1,CD013719,44.0,100.0,40.0,0.2,100.0,57,D,Significant Concerns,28.7
CD013445_pub2_data__A34,CD013445,72.0,100.0,40.0,0.3,75.0,57,D,Significant Concerns,28.7
CD013445_pub2_data__A17,CD013445,44.0,100.0,40.0,0.3,100.0,57,D,Significant Concerns,28.7
CD013445_pub2_data__A18,CD013445,44.0,100.0,40.0,0.3,100.0,57,D,Significant Concerns,28.7
CD009102_pub2_data__A12,CD009102,92.0,100.0,40.0,0.9,50.0,57,D,Significant Concerns,28.7
CD009102_pub2_data__A2,CD009102,80.0,100.0,30.0,0.9,75.0,57,D,Significant Concerns,28.7
CD009102_pub2_data__A3,CD009102,92.0,100.0,40.0,0.9,50.0,57,D,Significant Concerns,28.7
CD009102_pub2_data__A5,CD009102,92.0,100.0,40.0,0.9,50.0,57,D,Significant Concerns,28.7
CD006475_pub3_data__A10,CD006475,44.0,100.0,40.0,0.2,100.0,57,D,Significant Concerns,28.7
CD013757_pub3_data__A4,CD013757,72.0,100.0,40.0,0.2,75.0,57,D,Significant Concerns,28.7
CD013757_pub3_data__A5,CD013757,72.0,100.0,40.0,0.2,75.0,57,D,Significant Concerns,28.7
CD009102_pub2_data__A1,CD009102,92.0,100.0,40.0,0.9,50.0,57,D,Significant Concerns,28.7
CD015584_pub2_data__A1,CD015584,64.0,100.0,20.0,0.1,100.0,57,D,Significant Concerns,28.7
CD013774_pub2_data__A6,CD013774,80.0,100.0,20.0,7.5,75.0,57,D,Significant Concerns,28.7
CD013774_pub2_data__A7,CD013774,60.0,100.0,40.0,7.5,75.0,57,D,Significant Concerns,28.7
CD009730_pub3_data__A11,CD009730,92.0,100.0,60.0,6.5,25.0,57,D,Significant Concerns,28.7
CD009730_pub3_data__A14,CD009730,92.0,100.0,60.0,6.5,25.0,57,D,Significant Concerns,28.7
CD013774_pub2_data__A10,CD013774,92.0,100.0,60.0,7.5,25.0,57,D,Significant Concerns,28.7
CD013774_pub2_data__A3,CD013774,80.0,100.0,20.0,7.5,75.0,57,D,Significant Concerns,28.7
CD013774_pub2_data__A5,CD013774,60.0,100.0,40.0,7.5,75.0,57,D,Significant Concerns,28.7
CD007572_pub4_data__A3,CD007572,72.0,100.0,40.0,0.1,75.0,57,D,Significant Concerns,28.7
CD006182_pub3_data__A9,CD006182,92.0,100.0,60.0,5.7,25.0,57,D,Significant Concerns,28.7
CD012942_pub2_data__A7,CD012942,44.0,100.0,40.0,0.8,100.0,57,D,Significant Concerns,28.7
CD003429_pub5_data__A10,CD003429,100.0,100.0,30.0,7.3,50.0,57,D,Significant Concerns,28.7
CD006182_pub3_data__A7,CD006182,92.0,100.0,60.0,5.7,25.0,57,D,Significant Concerns,28.7
CD006182_pub3_data__A8,CD006182,92.0,100.0,60.0,5.7,25.0,57,D,Significant Concerns,28.7
CD015588_pub2_data__A20,CD015588,44.0,100.0,40.0,0.1,100.0,57,D,Significant Concerns,28.7
CD015588_pub2_data__A21,CD015588,64.0,100.0,20.0,0.1,100.0,57,D,Significant Concerns,28.7
CD013358_pub2_data__A15,CD013358,64.0,100.0,20.0,0.3,100.0,57,D,Significant Concerns,28.7
CD003429_pub5_data__A9,CD003429,92.0,100.0,60.0,7.3,25.0,57,D,Significant Concerns,28.7
CD003429_pub5_data__A6,CD003429,92.0,100.0,60.0,7.3,25.0,57,D,Significant Concerns,28.7
CD003429_pub5_data__A7,CD003429,100.0,100.0,30.0,7.3,50.0,57,D,Significant Concerns,28.7
CD003429_pub5_data__A8,CD003429,100.0,100.0,30.0,7.3,50.0,57,D,Significant Concerns,28.7
CD008879_pub3_data__A2,CD008879,64.0,100.0,20.0,2.0,100.0,57,D,Significant Concerns,28.7
CD014937_pub2_data__A10,CD014937,44.0,100.0,40.0,0.1,100.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A70,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A74,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD013800_pub2_data__A6,CD013800,44.0,100.0,40.0,2.5,100.0,57,D,Significant Concerns,28.7
CD013344_pub2_data__A4,CD013344,64.0,100.0,20.0,1.6,100.0,57,D,Significant Concerns,28.7
CD014852_pub2_data__A24,CD014852,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD014852_pub2_data__A25,CD014852,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD014852_pub2_data__A28,CD014852,92.0,100.0,60.0,6.0,25.0,57,D,Significant Concerns,28.7
CD014544_pub2_data__A1,CD014544,72.0,100.0,0.0,14.5,100.0,57,D,Significant Concerns,28.7
CD002122_pub3_data__A1,CD002122,64.0,100.0,20.0,0.2,100.0,57,D,Significant Concerns,28.7
CD013821_pub2_data__A7,CD013821,20.0,100.0,30.0,35.7,100.0,57,D,Significant Concerns,28.7
CD013278_pub3_data__A22,CD013278,72.0,100.0,60.0,26.0,25.0,57,D,Significant Concerns,28.7
CD013278_pub3_data__A24,CD013278,72.0,100.0,60.0,26.0,25.0,57,D,Significant Concerns,28.7
CD013295_pub2_data__A1,CD013295,44.0,100.0,40.0,0.5,100.0,57,D,Significant Concerns,28.7
CD013232_pub2_data__A20,CD013232,92.0,100.0,60.0,8.2,25.0,57,D,Significant Concerns,28.7
CD013197_pub2_data__A15,CD013197,44.0,100.0,40.0,0.3,100.0,57,D,Significant Concerns,28.7
CD013197_pub2_data__A17,CD013197,44.0,100.0,40.0,0.3,100.0,57,D,Significant Concerns,28.7
CD013197_pub2_data__A18,CD013197,64.0,100.0,20.0,0.3,100.0,57,D,Significant Concerns,28.7
CD013197_pub2_data__A10,CD013197,44.0,100.0,40.0,0.3,100.0,57,D,Significant Concerns,28.7
CD013197_pub2_data__A13,CD013197,64.0,100.0,20.0,0.3,100.0,57,D,Significant Concerns,28.7
CD008564_pub3_data__A10,CD008564,60.0,100.0,20.0,32.0,75.0,57,D,Significant Concerns,28.7
CD014914_pub2_data__A4,CD014914,44.0,100.0,40.0,0.1,100.0,57,D,Significant Concerns,28.7
CD016119_data__A11,CD016119,92.0,100.0,40.0,1.5,50.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A13,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD015326_pub2_data__A32,CD015326,80.0,100.0,0.0,2.6,100.0,57,D,Significant Concerns,28.7
CD005495_pub5_data__A2,CD005495,80.0,100.0,0.0,3.4,100.0,57,D,Significant Concerns,28.7
CD013844_pub2_data__A5,CD013844,52.0,100.0,30.0,3.8,100.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A4,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A40,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A41,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A42,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD007872_pub4_data__A23,CD007872,64.0,100.0,70.0,25.2,25.0,57,D,Significant Concerns,28.7
CD007872_pub4_data__A10,CD007872,64.0,100.0,70.0,25.2,25.0,57,D,Significant Concerns,28.7
CD007872_pub4_data__A22,CD007872,64.0,100.0,70.0,25.2,25.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A25,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD015331_pub2_data__A3,CD015331,92.0,100.0,40.0,0.7,50.0,57,D,Significant Concerns,28.7
CD004736_pub6_data__A9,CD004736,44.0,100.0,40.0,0.3,100.0,57,D,Significant Concerns,28.7
CD013844_pub2_data__A11,CD013844,92.0,100.0,40.0,3.8,50.0,57,D,Significant Concerns,28.7
CD013844_pub2_data__A2,CD013844,92.0,100.0,40.0,3.8,50.0,57,D,Significant Concerns,28.7
CD013875_pub2_data__A10,CD013875,64.0,100.0,40.0,3.8,75.0,57,D,Significant Concerns,28.7
CD013875_pub2_data__A11,CD013875,64.0,100.0,40.0,3.8,75.0,57,D,Significant Concerns,28.7
CD013875_pub2_data__A12,CD013875,64.0,100.0,40.0,3.8,75.0,57,D,Significant Concerns,28.7
CD013875_pub2_data__A3,CD013875,64.0,100.0,40.0,3.8,75.0,57,D,Significant Concerns,28.7
CD013875_pub2_data__A4,CD013875,100.0,100.0,30.0,3.8,50.0,57,D,Significant Concerns,28.7
CD013051_pub3_data__A2,CD013051,84.0,45.0,80.0,0.1,75.0,57,D,Significant Concerns,28.7
CD013571_pub2_data__A2,CD013571,72.0,100.0,40.0,0.5,75.0,57,D,Significant Concerns,28.7
CD006712_pub3_data__A2,CD006712,60.0,100.0,10.0,13.5,100.0,57,D,Significant Concerns,28.7
CD015476_pub2_data__A10,CD015476,44.0,100.0,40.0,0.5,100.0,57,D,Significant Concerns,28.7
CD006689_pub3_data__A19,CD006689,64.0,100.0,20.0,1.8,100.0,57,D,Significant Concerns,28.7
CD006689_pub3_data__A2,CD006689,64.0,100.0,20.0,1.8,100.0,57,D,Significant Concerns,28.7
CD011305_pub3_data__A14,CD011305,64.0,100.0,50.0,47.2,25.0,57,D,Significant Concerns,28.7
CD009730_pub3_data__A6,CD009730,100.0,100.0,30.0,6.5,50.0,57,D,Significant Concerns,28.7
CD009730_pub3_data__A7,CD009730,100.0,100.0,30.0,6.5,50.0,57,D,Significant Concerns,28.7
CD003519_pub5_data__A6,CD003519,64.0,100.0,20.0,0.1,100.0,57,D,Significant Concerns,28.7
CD000478_pub5_data__A4,CD000478,92.0,100.0,60.0,2.3,25.0,56,D,Significant Concerns,24.5
CD009531_pub3_data__A10,CD009531,92.0,100.0,60.0,2.0,25.0,56,D,Significant Concerns,24.5
CD009531_pub3_data__A1,CD009531,80.0,100.0,0.0,2.0,100.0,56,D,Significant Concerns,24.5
CD000478_pub5_data__A3,CD000478,92.0,100.0,60.0,2.3,25.0,56,D,Significant Concerns,24.5
CD006913_pub3_data__A4,CD006913,80.0,100.0,0.0,0.3,100.0,56,D,Significant Concerns,24.5
CD011330_pub2_data__A1,CD011330,72.0,100.0,0.0,59.0,50.0,56,D,Significant Concerns,24.5
CD015014_pub2_data__A6,CD015014,80.0,100.0,20.0,6.0,75.0,56,D,Significant Concerns,24.5
CD015014_pub2_data__A7,CD015014,80.0,100.0,20.0,6.0,75.0,56,D,Significant Concerns,24.5
CD015014_pub2_data__A8,CD015014,80.0,100.0,20.0,6.0,75.0,56,D,Significant Concerns,24.5
CD014758_pub3_data__A8,CD014758,92.0,100.0,60.0,1.5,25.0,56,D,Significant Concerns,24.5
CD001703_pub4_data__A19,CD001703,92.0,100.0,60.0,0.5,25.0,56,D,Significant Concerns,24.5
CD001703_pub4_data__A20,CD001703,92.0,100.0,60.0,0.5,25.0,56,D,Significant Concerns,24.5
CD001703_pub4_data__A21,CD001703,92.0,100.0,60.0,0.5,25.0,56,D,Significant Concerns,24.5
CD008176_pub3_data__A28,CD008176,92.0,100.0,60.0,0.5,25.0,56,D,Significant Concerns,24.5
CD014763_pub2_data__A1,CD014763,32.0,100.0,50.0,0.4,100.0,56,D,Significant Concerns,24.5
CD014763_pub2_data__A4,CD014763,100.0,100.0,30.0,0.4,50.0,56,D,Significant Concerns,24.5
CD014769_pub2_data__A28,CD014769,92.0,100.0,60.0,3.7,25.0,56,D,Significant Concerns,24.5
CD008309_pub3_data__A14,CD008309,92.0,100.0,60.0,1.3,25.0,56,D,Significant Concerns,24.5
CD008309_pub3_data__A15,CD008309,100.0,100.0,30.0,1.3,50.0,56,D,Significant Concerns,24.5
CD008309_pub3_data__A17,CD008309,92.0,100.0,60.0,1.3,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A25,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A26,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD004736_pub6_data__A18,CD004736,60.0,100.0,20.0,0.3,100.0,56,D,Significant Concerns,24.5
CD014861_pub2_data__A8,CD014861,100.0,100.0,30.0,1.3,50.0,56,D,Significant Concerns,24.5
CD012067_pub3_data__A9,CD012067,80.0,100.0,0.0,0.3,100.0,56,D,Significant Concerns,24.5
CD013042_pub2_data__A7,CD013042,80.0,100.0,0.0,1.4,100.0,56,D,Significant Concerns,24.5
CD015849_pub2_data__A21,CD015849,92.0,100.0,60.0,0.8,25.0,56,D,Significant Concerns,24.5
CD015849_pub2_data__A26,CD015849,92.0,100.0,60.0,0.8,25.0,56,D,Significant Concerns,24.5
CD015849_pub2_data__A27,CD015849,92.0,100.0,60.0,0.8,25.0,56,D,Significant Concerns,24.5
CD015331_pub2_data__A36,CD015331,84.0,100.0,70.0,0.7,25.0,56,D,Significant Concerns,24.5
CD013875_pub2_data__A9,CD013875,92.0,100.0,60.0,3.8,25.0,56,D,Significant Concerns,24.5
CD012079_pub2_data__A19,CD012079,80.0,100.0,0.0,0.1,100.0,56,D,Significant Concerns,24.5
CD014861_pub2_data__A9,CD014861,92.0,100.0,60.0,1.3,25.0,56,D,Significant Concerns,24.5
CD013591_pub2_data__A4,CD013591,80.0,100.0,0.0,1.3,100.0,56,D,Significant Concerns,24.5
CD015518_data__A4,CD015518,80.0,100.0,0.0,0.3,100.0,56,D,Significant Concerns,24.5
CD006689_pub3_data__A10,CD006689,80.0,100.0,0.0,1.8,100.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A39,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A4,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A40,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A13,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A14,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A15,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A16,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A17,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A18,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A19,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A2,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A20,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A21,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A22,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A23,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A24,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A52,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A53,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A54,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A55,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A27,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A28,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A29,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A3,CD014871,100.0,100.0,30.0,1.1,50.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A30,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A31,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A32,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A33,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A35,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A36,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A37,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A38,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A64,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A65,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A66,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A7,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A8,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A41,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A42,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A43,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A44,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A46,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A47,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A48,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A49,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A5,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A50,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A51,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD013875_pub2_data__A2,CD013875,80.0,100.0,20.0,3.8,75.0,56,D,Significant Concerns,24.5
CD013875_pub2_data__A5,CD013875,92.0,100.0,60.0,3.8,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A56,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD016064_data__A5,CD016064,80.0,100.0,0.0,0.2,100.0,56,D,Significant Concerns,24.5
CD008309_pub3_data__A25,CD008309,92.0,100.0,60.0,1.3,25.0,56,D,Significant Concerns,24.5
CD008309_pub3_data__A27,CD008309,92.0,100.0,60.0,1.3,25.0,56,D,Significant Concerns,24.5
CD008309_pub3_data__A28,CD008309,92.0,100.0,60.0,1.3,25.0,56,D,Significant Concerns,24.5
CD008349_pub5_data__A12,CD008349,100.0,100.0,30.0,0.5,50.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A57,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A58,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A59,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A6,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A60,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A61,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A62,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD014871_pub2_data__A63,CD014871,92.0,100.0,60.0,1.1,25.0,56,D,Significant Concerns,24.5
CD015849_pub2_data__A32,CD015849,92.0,100.0,60.0,0.8,25.0,56,D,Significant Concerns,24.5
CD015849_pub2_data__A33,CD015849,92.0,100.0,60.0,0.8,25.0,56,D,Significant Concerns,24.5
CD015849_pub2_data__A35,CD015849,92.0,100.0,60.0,0.8,25.0,56,D,Significant Concerns,24.5
CD004762_pub3_data__A1,CD004762,100.0,100.0,30.0,1.2,50.0,56,D,Significant Concerns,24.5
CD004762_pub3_data__A3,CD004762,100.0,100.0,30.0,1.2,50.0,56,D,Significant Concerns,24.5
CD008493_pub5_data__A1,CD008493,80.0,100.0,0.0,0.4,100.0,56,D,Significant Concerns,24.5
CD008493_pub5_data__A6,CD008493,80.0,100.0,0.0,0.4,100.0,56,D,Significant Concerns,24.5
